Unnamed: 0,index,name,price,year,brand,km_drive
2833,2833, HONDA ACCORD 2.4 EL NAVI,318000.0,2008,HONDA,240000
2834,2834, HONDA ACCORD 2.4 EL NAVI,318000.0,2008,HONDA,240000
2835,2835, MERCEDES BENZ S-CLASS,4297000.0,2020,MERCEDES,50000
2836,2836, MERCEDES BENZ CLA250 AMG Dynamic,1097000.0,2016,MERCEDES,80000
2837,2837, SUZUKI SWIFT 1.2 GL,389000.0,2019,SUZUKI,38204
2838,2838, MERCEDES BENZ CLA250 AMG Dynamic,1250000.0,2016,MERCEDES,40000
2839,2839, HONDA CIVIC 1.8 EL i-VTEC,368000.0,2014,HONDA,85000
2840,2840, BMW Z4 M,4097000.0,2020,BMW,20000
2841,2841, MERCEDES BENZ C300 Blue TEC HYBRID,1097000.0,2015,MERCEDES,170000
2842,2842, PORSCHE CAYENNE 3.0 S Hybrid,2490000.0,2013,PORSCHE,60000
2843,2843, MERCEDES BENZ C250 AMG Dynamic,1890000.0,2017,MERCEDES,99000
2844,2844, BMW X1 sDrive20d,1550000.0,2019,BMW,50000
2845,2845, BMW X1 sDrive18i,699000.0,2015,BMW,92000
2846,2846, MERCEDES BENZ GLA250 AMG,1290000.0,2017,MERCEDES,80000
2847,2847, MERCEDES BENZ GLC250 D,2850000.0,2019,MERCEDES,21000
2848,2848, BMW 520D Sport,2050000.0,2019,BMW,60000
2849,2849, ISUZU D-MAX 1.9 S,499000.0,2021,ISUZU,19217
2850,2850, HONDA CIVIC 1.8 S i-VTEC,358000.0,2012,HONDA,125000
2851,2851, HONDA ACCORD 2.0 EL i-VTEC,368000.0,2011,HONDA,122000
2852,2852, NISSAN NP 300 NAVARA 2.5 Calibre EL Black Edition,579000.0,2020,NISSAN,0
2853,2853, MITSUBISHI MIRAGE 1.2 GLX,199000.0,2012,MITSUBISHI,11000
2854,2854, MAZDA 2 S,439000.0,2020,MAZDA,0
2855,2855, TOYOTA FORTUNER 2.7 V,545000.0,2013,TOYOTA,257214
2856,2856, TOYOTA HILUX VIGO CHAMP,269000.0,2012,TOYOTA,130000
2857,2857, FORD RANGER 2.2 Hi-Rider XLT,619000.0,2020,FORD,0
